Fecha,Precio,Producto,Grupo,Anio,Mes,diesel,gas_regular,gas_especial,precipitacion_mm,lluvia_max_mm,ipc_transporte,area_ha,produccion_t,rendimiento_kg_ha,mes,trimestre,semana_anio,mes_sin,mes_cos,semana_sin,semana_cos,precio_lag1,precio_lag2,precio_lag4,precio_lag8,media_movil_4,desv_movil_4,media_movil_8,desv_movil_8,media_movil_12,desv_movil_12,es_cosecha
2021-05-16,53.08116883116883,FRIJOL  ROJO DE SEDA NACIONAL,FRIJOL,2021,5,2.94,3.4666666666666663,3.6566666666666667,16.133,85.2,111.72,96745.0,104673.84,1082.0,5,2,19,0.49999999999999994,-0.8660254037844387,0.7485107481711013,-0.663122658240795,53.9,,,,53.9,,53.9,,53.9,,0
2021-05-23,53.05301587301587,FRIJOL  ROJO DE SEDA NACIONAL,FRIJOL,2021,5,3.0314285714285716,3.5180952380952375,3.710952380952381,20.783,73.0,111.72,96745.0,104673.84,1082.0,5,2,20,0.49999999999999994,-0.8660254037844387,0.6631226582407952,-0.7485107481711012,53.08116883116883,53.9,,,53.490584415584415,0.579001072127425,53.490584415584415,0.579001072127425,53.490584415584415,0.579001072127425,0
2021-05-30,53.02222222222222,FRIJOL  ROJO DE SEDA NACIONAL,FRIJOL,2021,5,3.046666666666667,3.526666666666666,3.72,46.988,108.4,111.72,96745.0,104673.84,1082.0,5,2,21,0.49999999999999994,-0.8660254037844387,0.5680647467311558,-0.8229838658936564,53.05301587301587,53.08116883116883,,,53.34472823472823,0.4810854365330621,53.34472823472823,0.4810854365330621,53.34472823472823,0.4810854365330621,0
2021-06-06,52.95777777777778,FRIJOL  ROJO DE SEDA NACIONAL,FRIJOL,2021,6,3.1066666666666665,3.5609523809523806,3.768571428571428,54.7,74.0,112.93,96745.0,104673.84,1082.0,6,2,22,1.2246467991473532e-16,-1.0,0.46472317204376906,-0.8854560256532096,53.02222222222222,53.05301587301587,53.9,,53.26410173160173,0.42461511614061087,53.26410173160173,0.42461511614061087,53.26410173160173,0.42461511614061087,0
2021-06-13,53.09301587301587,FRIJOL  ROJO DE SEDA NACIONAL,FRIJOL,2021,6,3.1166666666666667,3.5666666666666664,3.776666666666666,87.374,116.2,112.93,96745.0,104673.84,1082.0,6,2,23,1.2246467991473532e-16,-1.0,0.35460488704253584,-0.9350162426854147,52.95777777777778,53.02222222222222,53.08116883116883,,53.02854617604618,0.05296561301888275,53.20283694083694,0.39241606819624086,53.20283694083694,0.39241606819624086,0
2021-06-20,53.19126984126984,FRIJOL  ROJO DE SEDA NACIONAL,FRIJOL,2021,6,3.1595238095238094,3.5752380952380953,3.793809523809524,69.86,135.0,112.93,96745.0,104673.84,1082.0,6,2,24,1.2246467991473532e-16,-1.0,0.23931566428755768,-0.970941817426052,53.09301587301587,52.95777777777778,53.05301587301587,,53.031507936507936,0.057061891493574525,53.184533429533424,0.35383952240967115,53.184533429533424,0.35383952240967115,0
2021-06-27,52.92802308802309,FRIJOL  ROJO DE SEDA NACIONAL,FRIJOL,2021,6,3.1666666666666665,3.5766666666666667,3.796666666666667,114.338,113.0,112.93,96745.0,104673.84,1082.0,6,2,25,1.2246467991473532e-16,-1.0,0.12053668025532308,-0.992708874098054,53.19126984126984,53.09301587301587,53.02222222222222,,53.06607142857143,0.1000848195753702,53.1854957740672,0.323019848355482,53.1854957740672,0.323019848355482,0
2021-07-04,52.98222222222222,FRIJOL  ROJO DE SEDA NACIONAL,FRIJOL,2021,7,3.212380952380953,3.6538095238095236,3.848095238095238,46.013000000000005,107.2,113.5,96745.0,104673.84,1082.0,7,3,26,-0.4999999999999997,-0.8660254037844388,-3.216245299353273e-16,-1.0,52.92802308802309,53.19126984126984,52.95777777777778,53.9,53.042521645021644,0.12242975610260813,53.15331168831169,0.312605775387883,53.15331168831169,0.312605775387883,0
2021-07-11,53.03222222222222,FRIJOL  ROJO DE SEDA NACIONAL,FRIJOL,2021,7,3.22,3.6666666666666665,3.856666666666667,26.548000000000002,104.4,113.5,96745.0,104673.84,1082.0,7,3,27,-0.4999999999999997,-0.8660254037844388,-0.12053668025532283,-0.992708874098054,52.98222222222222,52.92802308802309,53.09301587301587,53.08116883116883,53.04863275613276,0.11729201475587966,53.03858946608947,0.08493296521628899,53.13430174763508,0.2979252843514299,0
2021-07-18,53.18888888888889,FRIJOL  ROJO DE SEDA NACIONAL,FRIJOL,2021,7,3.2257142857142855,3.7066666666666666,3.905238095238096,41.922,63.0,113.5,96745.0,104673.84,1082.0,7,3,28,-0.4999999999999997,-0.8660254037844388,-0.23931566428755743,-0.9709418174260521,53.03222222222222,52.98222222222222,53.19126984126984,53.05301587301587,53.033434343434344,0.11350143573430337,53.03247113997114,0.08317222081835574,53.12409379509379,0.2827354489830273,0
2021-07-25,52.61785714285714,FRIJOL  ROJO DE SEDA NACIONAL,FRIJOL,2021,7,3.2266666666666666,3.7133333333333334,3.9133333333333336,22.721,112.8,113.5,96745.0,104673.84,1082.0,7,3,29,-0.4999999999999997,-0.8660254037844388,-0.3546048870425356,-0.9350162426854148,53.18888888888889,53.03222222222222,52.92802308802309,53.02222222222222,53.0328391053391,0.1123986681907809,53.04945526695526,0.1001142702660411,53.12998425816607,0.2689369327700003,0
2021-08-01,52.28354978354978,FRIJOL  ROJO DE SEDA NACIONAL,FRIJOL,2021,8,3.212380952380953,3.741904761904762,3.9590476190476194,55.868,97.4,112.71,96745.0,104673.84,1082.0,8,3,30,-0.8660254037844385,-0.5000000000000004,-0.46472317204376806,-0.8854560256532101,52.61785714285714,53.18888888888889,52.98222222222222,52.95777777777778,52.95529761904761,0.2415735120326799,52.99890963203463,0.18332503612813258,53.087306998557004,0.29598659958289886,0
2021-08-08,52.15352092352092,FRIJOL  ROJO DE SEDA NACIONAL,FRIJOL,2021,8,3.2100000000000004,3.7466666666666666,3.9666666666666663,92.913,82.8,112.71,96745.0,104673.84,1082.0,8,3,31,-0.8660254037844385,-0.5000000000000004,-0.5680647467311556,-0.8229838658936566,52.28354978354978,52.61785714285714,53.03222222222222,53.09301587301587,52.78062950937951,0.40969814548730765,52.914631132756135,0.3136151968721831,52.95260281385281,0.25787626984114587,0
2021-08-15,52.023492063492064,FRIJOL  ROJO DE SEDA NACIONAL,FRIJOL,2021,8,3.224285714285714,3.7895238095238097,3.9952380952380957,45.388999999999996,110.2,112.71,96745.0,104673.84,1082.0,8,3,32,-0.8660254037844385,-0.5000000000000004,-0.663122658240795,-0.7485107481711013,52.15352092352092,52.28354978354978,53.18888888888889,53.19126984126984,52.56095418470419,0.4620587998167883,52.79719426406926,0.40100191164363935,52.875298821548824,0.3413600652940689,0
2021-08-22,53.24952380952381,FRIJOL  ROJO DE SEDA NACIONAL,FRIJOL,2021,8,3.2266666666666666,3.796666666666667,4.0,109.962,147.8,112.71,96745.0,104673.84,1082.0,8,3,33,-0.8660254037844385,-0.5000000000000004,-0.7485107481711011,-0.6631226582407952,52.023492063492064,52.15352092352092,52.61785714285714,52.92802308802309,52.26960497835498,0.2552914036426149,52.65122204184704,0.4469698215030149,52.78950517075517,0.41423076928471414,0
2021-08-29,55.87269841269841,FRIJOL  ROJO DE SEDA NACIONAL,FRIJOL,2021,8,3.192380952380952,3.779523809523809,3.962857142857143,56.402,117.8,112.71,96745.0,104673.84,1082.0,8,3,34,-0.8660254037844385,-0.5000000000000004,-0.8229838658936564,-0.5680647467311559,53.24952380952381,52.023492063492064,52.28354978354978,52.98222222222222,52.42752164502164,0.5581910525605145,52.69140963203463,0.4879841912166192,52.80844696969697,0.43070901941391726,0
2021-09-05,55.3368253968254,FRIJOL  ROJO DE SEDA NACIONAL,FRIJOL,2021,9,3.186666666666666,3.776666666666666,3.956666666666667,58.578,122.0,112.13,96745.0,104673.84,1082.0,9,3,35,-1.0,-1.8369701987210297e-16,-0.8854560256532096,-0.4647231720437691,55.87269841269841,53.24952380952381,52.15352092352092,53.03222222222222,53.324808802308794,1.7853804306636347,53.05271915584415,1.2339581935233173,53.05135702260702,0.9862641423567948,0
2021-09-12,55.642857142857146,FRIJOL  ROJO DE SEDA NACIONAL,FRIJOL,2021,9,3.1809523809523808,3.759523809523809,3.905238095238095,137.219,197.8,112.13,96745.0,104673.84,1082.0,9,3,36,-1.0,-1.8369701987210297e-16,-0.9350162426854147,-0.3546048870425359,55.3368253968254,55.87269841269841,52.023492063492064,53.18888888888889,54.12063492063492,1.7986743716567697,53.34079455266955,1.4741288703742477,53.23834114959114,1.187126400878624,0
2021-09-19,56.141666666666666,FRIJOL  ROJO DE SEDA NACIONAL,FRIJOL,2021,9,3.1799999999999997,3.7566666666666664,3.896666666666666,34.107,84.6,112.13,96745.0,104673.84,1082.0,9,3,37,-1.0,-1.8369701987210297e-16,-0.970941817426052,-0.23931566428755774,55.642857142857146,55.3368253968254,53.24952380952381,52.61785714285714,55.02547619047619,1.2041442219677008,53.64754058441558,1.6790755662316552,53.442640091390096,1.3744613745244563,0
2021-09-26,56.086666666666666,FRIJOL  ROJO DE SEDA NACIONAL,FRIJOL,2021,9,3.237142857142857,3.7652380952380957,3.890952380952381,81.89,758.0,112.13,96745.0,104673.84,1082.0,9,3,38,-1.0,-1.8369701987210297e-16,-0.992708874098054,-0.12053668025532357,56.141666666666666,55.642857142857146,55.87269841269841,52.28354978354978,55.7485119047619,0.3418779826642963,54.08801677489178,1.8261327611394387,53.71044372294372,1.5649534742916111,0
2021-10-03,55.983333333333334,FRIJOL  ROJO DE SEDA NACIONAL,FRIJOL,2021,10,3.2466666666666666,3.766666666666667,3.89,28.262,66.8,112.85,96745.0,104673.84,1082.0,10,4,39,-0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16,56.086666666666666,56.141666666666666,55.3368253968254,52.15352092352092,55.80200396825396,0.382152855940599,54.56340638528138,1.7838106899422281,53.96914742664743,1.685577073886063,0
2021-10-10,56.41904761904762,FRIJOL  ROJO DE SEDA NACIONAL,FRIJOL,2021,10,3.318095238095238,3.7495238095238093,3.878571428571429,61.594,107.0,112.85,96745.0,104673.84,1082.0,10,4,40,-0.8660254037844386,0.5000000000000001,-0.992708874098054,0.1205366802553232,55.983333333333334,56.086666666666666,55.642857142857146,52.023492063492064,55.96363095238095,0.2236951223149328,55.04213293650794,1.5422189836665685,54.21507335257335,1.7504864801121056,0
2021-10-17,56.85142857142857,FRIJOL  ROJO DE SEDA NACIONAL,FRIJOL,2021,10,3.3300000000000005,3.7466666666666666,3.8766666666666674,41.412000000000006,129.4,112.85,96745.0,104673.84,1082.0,10,4,41,-0.8660254037844386,0.5000000000000001,-0.9709418174260521,0.23931566428755738,56.41904761904762,55.983333333333334,56.141666666666666,53.24952380952381,56.15767857142857,0.1861980243465097,55.59157738095238,1.0012608834846546,54.48425324675325,1.8251073770706057,0
2021-10-24,56.94574314574315,FRIJOL  ROJO DE SEDA NACIONAL,FRIJOL,2021,10,3.481428571428571,3.8352380952380956,3.970952380952381,58.775,101.6,112.85,96745.0,104673.84,1082.0,10,4,42,-0.8660254037844386,0.5000000000000001,-0.9350162426854148,0.35460488704253557,56.85142857142857,56.41904761904762,56.086666666666666,55.87269841269841,56.335119047619045,0.3911953066584116,56.04181547619048,0.4625949862382335,54.837050865800855,1.840644081867644,0
2021-10-31,57.073015873015876,FRIJOL  ROJO DE SEDA NACIONAL,FRIJOL,2021,10,3.5066666666666664,3.85,3.986666666666667,13.722999999999999,56.2,112.85,96745.0,104673.84,1082.0,10,4,43,-0.8660254037844386,0.5000000000000001,-0.8854560256532101,0.464723172043768,56.94574314574315,56.85142857142857,55.983333333333334,55.3368253968254,56.54988816738817,0.44186400933547043,56.17594606782107,0.5532392113438602,55.22556697931699,1.7420613470606143,0
2021-11-07,56.798809523809524,FRIJOL  ROJO DE SEDA NACIONAL,FRIJOL,2021,11,3.635238095238095,3.9871428571428575,4.126666666666666,6.887,51.0,114.65,96745.0,104673.84,1082.0,11,4,44,-0.5000000000000004,0.8660254037844384,-0.822983865893657,0.5680647467311548,57.073015873015876,56.94574314574315,56.41904761904762,55.642857142857146,56.822308802308804,0.2837590617173857,56.392969877344875,0.5163514083695955,55.635524891774885,1.517814507537495,1
2021-11-14,57.073015873015876,FRIJOL  ROJO DE SEDA NACIONAL,FRIJOL,2021,11,3.6566666666666667,4.010000000000001,4.1499999999999995,0.47300000000000003,14.0,114.65,96745.0,104673.84,1082.0,11,4,45,-0.5000000000000004,0.8660254037844384,-0.7485107481711011,0.6631226582407952,56.798809523809524,57.073015873015876,56.85142857142857,56.141666666666666,56.917249278499284,0.12032660194634819,56.53746392496392,0.4311678334642957,56.03346801346802,1.0334195186812398,1
2021-11-21,57.57103174603174,FRIJOL  ROJO DE SEDA NACIONAL,FRIJOL,2021,11,3.6366666666666667,3.9899999999999998,4.138571428571429,5.734,28.8,114.65,96745.0,104673.84,1082.0,11,4,46,-0.5000000000000004,0.8660254037844384,-0.6631226582407955,0.7485107481711007,57.073015873015876,56.798809523809524,56.94574314574315,56.086666666666666,56.9726461038961,0.1305004557331591,56.65388257575758,0.43475344501481716,56.35209235209235,0.5923429373072503,1
2021-11-28,57.65555555555555,FRIJOL  ROJO DE SEDA NACIONAL,FRIJOL,2021,11,3.6333333333333333,3.986666666666667,4.136666666666667,0.29,5.2,114.65,96745.0,104673.84,1082.0,11,4,47,-0.5000000000000004,0.8660254037844384,-0.5680647467311559,0.8229838658936564,57.57103174603174,57.073015873015876,57.073015873015876,55.983333333333334,57.12896825396825,0.32181063582157926,56.839428210678214,0.4731482941153264,56.49362012987013,0.6657330248088628,1
2021-12-05,57.72698412698412,FRIJOL  ROJO DE SEDA NACIONAL,FRIJOL,2021,12,3.5533333333333332,3.8952380952380956,4.05095238095238,0.014,0.6,113.44,96745.0,104673.84,1082.0,12,4,48,-2.4492935982947064e-16,1.0,-0.4647231720437684,0.88545602565321,57.65555555555555,57.57103174603174,56.798809523809524,56.41904761904762,57.27460317460317,0.408253047675525,57.048455988455984,0.4054467846970741,56.68684764309765,0.635258178021737,1
2021-12-12,58.87777777777778,FRIJOL  ROJO DE SEDA NACIONAL,FRIJOL,2021,12,3.5399999999999996,3.8800000000000003,4.036666666666666,0.7849999999999999,14.4,113.44,96745.0,104673.84,1082.0,12,4,49,-2.4492935982947064e-16,1.0,-0.35460488704253595,0.9350162426854147,57.72698412698412,57.65555555555555,57.073015873015876,56.85142857142857,57.50664682539682,0.2960312805859253,57.211948051948056,0.37817568994211714,56.860524891774894,0.6082078577263375,1
2021-12-19,58.81777777777778,FRIJOL  ROJO DE SEDA NACIONAL,FRIJOL,2021,12,3.382857142857143,3.7257142857142855,3.865238095238095,3.7199999999999998,34.4,113.44,96745.0,104673.84,1082.0,12,4,50,-2.4492935982947064e-16,1.0,-0.2393156642875578,0.970941817426052,58.87777777777778,57.72698412698412,57.57103174603174,56.94574314574315,57.957837301587304,0.6165972374655334,57.4652417027417,0.6689940164805334,57.088534151034146,0.7975974247010114,1
2021-12-26,58.629629629629626,FRIJOL  ROJO DE SEDA NACIONAL,FRIJOL,2021,12,3.356666666666667,3.6999999999999997,3.8366666666666664,1.351,25.0,113.44,96745.0,104673.84,1082.0,12,4,51,-2.4492935982947064e-16,1.0,-0.12053668025532363,0.992708874098054,58.81777777777778,58.87777777777778,57.65555555555555,57.073015873015876,58.26952380952381,0.6687953417934447,57.69924603174603,0.7795861387589471,57.31612674362674,0.8719227747680328,1
2022-01-02,58.59322751322752,FRIJOL  ROJO DE SEDA NACIONAL,FRIJOL,2022,1,3.3138095238095238,3.6371428571428575,3.7595238095238095,0.31,6.2,113.35,89863.0,91069.0,1013.4,1,1,52,0.49999999999999994,0.8660254037844387,6.432490598706546e-16,1.0,58.629629629629626,58.81777777777778,57.72698412698412,56.798809523809524,58.513042328042324,0.5345950919344706,57.89382275132275,0.7950606862114653,57.536651434984776,0.8381863786980734,0
2022-01-09,58.5568253968254,FRIJOL  ROJO DE SEDA NACIONAL,FRIJOL,2022,1,3.306666666666667,3.6266666666666674,3.7466666666666666,1.0110000000000001,38.0,113.35,89863.0,91069.0,1013.4,1,1,1,0.49999999999999994,0.8660254037844387,0.12053668025532305,0.992708874098054,58.59322751322752,58.629629629629626,58.87777777777778,57.073015873015876,58.72960317460318,0.13943158941573294,58.118125,0.6879027678143059,57.7178330928331,0.8091248730356496,0
2022-01-16,61.070793650793654,FRIJOL  ROJO DE SEDA NACIONAL,FRIJOL,2022,1,3.4266666666666667,3.7380952380952377,3.852380952380952,0.193,4.4,113.35,89863.0,91069.0,1013.4,1,1,2,0.49999999999999994,0.8660254037844387,0.23931566428755774,0.970941817426052,58.5568253968254,58.59322751322752,58.81777777777778,57.57103174603174,58.64936507936508,0.1161426481230625,58.303601190476186,0.552586791989254,57.8599494949495,0.7927168525942665,0
2022-01-23,63.1615873015873,FRIJOL  ROJO DE SEDA NACIONAL,FRIJOL,2022,1,3.4466666666666668,3.7566666666666664,3.8699999999999997,0.027,1.2,113.35,89863.0,91069.0,1013.4,1,1,3,0.49999999999999994,0.8660254037844387,0.3546048870425356,0.9350162426854148,61.070793650793654,58.5568253968254,58.629629629629626,57.65555555555555,59.21261904761905,1.2391395808742636,58.74107142857143,1.0506541898481352,58.2037037037037,1.1665077470814444,0
2022-01-30,63.911197691197685,FRIJOL  ROJO DE SEDA NACIONAL,FRIJOL,2022,1,3.6295238095238096,3.8938095238095234,4.0128571428571425,0.05,1.6,113.35,89863.0,91069.0,1013.4,1,1,4,0.49999999999999994,0.8660254037844387,0.4647231720437685,0.8854560256532099,63.1615873015873,61.070793650793654,58.59322751322752,57.72698412698412,60.34560846560847,2.215567213072475,59.42932539682539,1.7848644310661328,58.71108465608466,1.7883733897707452,0
2022-02-06,65.02777777777777,FRIJOL  ROJO DE SEDA NACIONAL,FRIJOL,2022,2,3.66,3.9166666666666665,4.036666666666666,0.262,4.2,115.93,89863.0,91069.0,1013.4,2,1,5,0.8660254037844386,0.5000000000000001,0.5680647467311558,0.8229838658936564,63.911197691197685,63.1615873015873,58.5568253968254,58.87777777777778,61.67510101010101,2.4012913225214603,60.202352092352086,2.2267477421142656,59.303783670033674,2.222814496338174,1
2022-02-13,66.91269841269842,FRIJOL  ROJO DE SEDA NACIONAL,FRIJOL,2022,2,3.837142857142857,4.062380952380953,4.199523809523809,0.9410000000000001,17.9,115.93,89863.0,91069.0,1013.4,2,1,6,0.8660254037844386,0.5000000000000001,0.6631226582407952,0.7485107481711011,65.02777777777777,63.911197691197685,61.070793650793654,58.81777777777778,63.292839105339105,1.6680420234397102,60.9711020923521,2.7127019208534153,59.966680495430495,2.643423130307059,1
2022-02-20,70.11333333333333,FRIJOL  ROJO DE SEDA NACIONAL,FRIJOL,2022,2,3.8666666666666667,4.086666666666667,4.226666666666667,0.055999999999999994,2.0,115.93,89863.0,91069.0,1013.4,2,1,7,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,66.91269841269842,65.02777777777777,63.1615873015873,58.629629629629626,64.7533152958153,1.6310554013788114,61.98296717171717,3.251066983080228,60.74515271765272,3.1923252891828264,1
2022-02-27,70.86428571428571,FRIJOL  ROJO DE SEDA NACIONAL,FRIJOL,2022,2,3.983809523809524,4.215238095238095,4.358095238095238,0.02,0.8,115.93,89863.0,91069.0,1013.4,2,1,8,0.8660254037844386,0.5000000000000001,0.8229838658936564,0.5680647467311559,70.11333333333333,66.91269841269842,63.911197691197685,58.59322751322752,66.4912518037518,2.7138857320292993,63.418430134680136,4.006416382429431,61.78330086580087,4.015702437878908,1
2022-03-06,71.99936507936509,FRIJOL  ROJO DE SEDA NACIONAL,FRIJOL,2022,3,4.003333333333334,4.236666666666666,4.38,0.125,4.0,117.73,89863.0,91069.0,1013.4,3,1,9,1.0,6.123233995736766e-17,0.8854560256532099,0.4647231720437686,70.86428571428571,70.11333333333333,65.02777777777777,58.5568253968254,68.22952380952381,2.7371466526479917,64.95231240981241,4.237509914161902,62.87807599807599,4.562821256587988,1
2022-03-13,71.13111111111111,FRIJOL  ROJO DE SEDA NACIONAL,FRIJOL,2022,3,4.220476190476191,4.416666666666666,4.574285714285714,789.672,74830.2,117.73,89863.0,91069.0,1013.4,3,1,10,1.0,6.123233995736766e-17,0.9350162426854148,0.35460488704253557,71.99936507936509,70.86428571428571,66.91269841269842,61.070793650793654,69.97242063492064,2.182176556131527,66.63262987012988,3.9976134838340913,63.971541606541614,5.061981647767109,1
2022-03-20,71.1125,FRIJOL  ROJO DE SEDA NACIONAL,FRIJOL,2022,3,4.206666666666667,4.306666666666667,4.466666666666667,515.003,42850.8,117.73,89863.0,91069.0,1013.4,3,1,11,1.0,6.123233995736766e-17,0.970941817426052,0.23931566428755804,71.13111111111111,71.99936507936509,70.11333333333333,63.1615873015873,71.02702380952381,0.7783734504961687,67.89016955266955,3.5560302481914685,64.99765271765271,5.169170374490217,1
2022-03-27,70.93541666666667,FRIJOL  ROJO DE SEDA NACIONAL,FRIJOL,2022,3,4.375238095238095,4.328095238095238,4.508333333333334,2.106,27.6,117.73,89863.0,91069.0,1013.4,3,1,12,1.0,6.123233995736766e-17,0.992708874098054,0.120536680255323,71.1125,71.13111111111111,70.86428571428571,63.911197691197685,71.27681547619048,0.49681923983968485,68.88403363997114,3.131390715610667,66.03789191518358,5.025191214321737,1
2022-04-03,70.44,FRIJOL  ROJO DE SEDA NACIONAL,FRIJOL,2022,4,4.366666666666667,4.306666666666667,4.488333333333333,10.987,40.0,117.52,89863.0,91069.0,1013.4,4,2,13,0.8660254037844387,-0.4999999999999998,1.0,-1.6081226496766366e-16,70.93541666666667,71.1125,71.99936507936509,65.02777777777777,71.29459821428571,0.47805003601961477,69.76206101190476,2.448056754669253,67.06640767797018,4.608752529772141,0
2022-04-10,69.94,FRIJOL  ROJO DE SEDA NACIONAL,FRIJOL,2022,4,4.172380952380952,4.172380952380953,4.338333333333333,8.922999999999998,52.2,117.52,89863.0,91069.0,1013.4,4,2,14,0.8660254037844387,-0.4999999999999998,0.992708874098054,-0.12053668025532288,70.44,70.93541666666667,71.13111111111111,66.91269841269842,70.90475694444444,0.32214511319989325,70.43858878968254,1.5276273842781927,68.05667222823473,3.8239347499312597,0
2022-04-17,69.71722222222222,FRIJOL  ROJO DE SEDA NACIONAL,FRIJOL,2022,4,4.14,4.15,4.3133333333333335,13.674,93.4,117.52,89863.0,91069.0,1013.4,4,2,15,0.8660254037844387,-0.4999999999999998,0.9709418174260521,-0.2393156642875575,69.94,70.44,71.1125,70.11333333333333,70.60697916666666,0.5279412073356319,70.81700148809524,0.6553773661579004,68.79577275733526,3.1483969309187225,0
2022-04-24,69.49444444444444,FRIJOL  ROJO DE SEDA NACIONAL,FRIJOL,2022,4,4.14,4.15,4.3133333333333335,16.976,61.4,117.52,89863.0,91069.0,1013.4,4,2,16,0.8660254037844387,-0.4999999999999998,0.9350162426854148,-0.35460488704253545,69.71722222222222,69.94,70.93541666666667,70.86428571428571,70.25815972222222,0.5433175385757201,70.76748759920635,0.7271656329867768,69.34207566738817,2.60349584061323,0
2022-05-01,70.05,FRIJOL  ROJO DE SEDA NACIONAL,FRIJOL,2022,5,4.14,4.15,4.3133333333333335,49.51,109.6,117.52,89863.0,91069.0,1013.4,5,2,17,0.49999999999999994,-0.8660254037844387,0.8854560256532099,-0.4647231720437685,69.49444444444444,69.71722222222222,70.44,71.99936507936509,69.89791666666666,0.4045844220023087,70.5962574404762,0.8517293219690174,69.80734623015873,1.9654089744648142,0
2022-05-08,73.99404761904762,FRIJOL  ROJO DE SEDA NACIONAL,FRIJOL,2022,5,4.14,4.15,4.3133333333333335,80.684,105.8,117.52,89863.0,91069.0,1013.4,5,2,18,0.49999999999999994,-0.8660254037844387,0.8229838658936565,-0.5680647467311557,70.05,69.49444444444444,69.94,71.13111111111111,69.80041666666666,0.2465195486371614,70.35258680555555,0.6472781455226667,70.22586474867724,1.265050127029933,0
2022-05-15,78.75555555555556,FRIJOL  ROJO DE SEDA NACIONAL,FRIJOL,2022,5,4.14,4.15,4.3133333333333335,8.085,49.6,117.52,89863.0,91069.0,1013.4,5,2,19,0.49999999999999994,-0.8660254037844387,0.7485107481711013,-0.663122658240795,73.99404761904762,70.05,69.71722222222222,71.1125,70.81392857142856,2.132334182457309,70.71045386904763,1.4423378376043752,70.81597718253967,1.2301961714363752,0
2022-05-22,79.61333333333333,FRIJOL  ROJO DE SEDA NACIONAL,FRIJOL,2022,5,4.14,4.15,4.3133333333333335,46.905,147.6,117.52,89863.0,91069.0,1013.4,5,2,20,0.49999999999999994,-0.8660254037844387,0.6631226582407952,-0.7485107481711012,78.75555555555556,73.99404761904762,69.49444444444444,70.93541666666667,73.0735119047619,4.285026416664626,71.66583581349207,3.2031759204436985,71.53616236772487,2.5755212142098607,0
2022-05-29,82.42,FRIJOL  ROJO DE SEDA NACIONAL,FRIJOL,2022,5,4.14,4.15,4.3133333333333335,70.585,159.4,117.52,89863.0,91069.0,1013.4,5,2,21,0.49999999999999994,-0.8660254037844387,0.5680647467311558,-0.8229838658936564,79.61333333333333,78.75555555555556,70.05,70.44,75.60323412698413,4.451438588449807,72.7505753968254,4.226418220631556,72.26524966931217,3.4559153217674496,0
2022-06-05,85.51333333333334,FRIJOL  ROJO DE SEDA NACIONAL,FRIJOL,2022,6,4.14,4.15,4.3133333333333335,39.553,61.8,117.61,89863.0,91069.0,1013.4,6,2,22,1.2246467991473532e-16,-1.0,0.46472317204376906,-0.8854560256532096,82.42,79.61333333333333,73.99404761904762,69.94,78.69573412698412,3.503406876105642,74.2480753968254,5.281466791957763,73.13363591269841,4.526447347378627,0
2022-06-12,86.55,FRIJOL  ROJO DE SEDA NACIONAL,FRIJOL,2022,6,4.14,4.15,4.3133333333333335,83.364,232.2,117.61,89863.0,91069.0,1013.4,6,2,23,1.2246467991473532e-16,-1.0,0.35460488704253584,-0.9350162426854147,85.51333333333334,82.42,78.75555555555556,69.71722222222222,81.57555555555555,3.056244770754757,76.19474206349206,6.248287470342826,74.33215443121694,5.699963512237462,0
2022-06-19,90.38333333333333,FRIJOL  ROJO DE SEDA NACIONAL,FRIJOL,2022,6,4.14,4.15,4.3133333333333335,105.101,174.0,117.61,89863.0,91069.0,1013.4,6,2,24,1.2246467991473532e-16,-1.0,0.23931566428755768,-0.970941817426052,86.55,85.51333333333334,79.61333333333333,69.49444444444444,83.52416666666667,3.1425177155575406,78.29883928571428,6.580740045849834,75.61861276455026,6.581208093120948,0
2022-06-26,90.93333333333334,FRIJOL  ROJO DE SEDA NACIONAL,FRIJOL,2022,6,4.14,4.15,4.3133333333333335,86.691,109.4,117.61,89863.0,91069.0,1013.4,6,2,25,1.2246467991473532e-16,-1.0,0.12053668025532308,-0.992708874098054,90.38333333333333,86.55,82.42,70.05,86.21666666666667,3.2854009282368684,80.9099503968254,6.730712070658742,77.23927248677249,7.633547323699637,0
2022-07-03,86.08857142857143,FRIJOL  ROJO DE SEDA NACIONAL,FRIJOL,2022,7,4.14,4.15,4.3133333333333335,54.334,101.6,117.67,89863.0,91069.0,1013.4,7,3,26,-0.4999999999999997,-0.8660254037844388,-3.216245299353273e-16,-1.0,90.93333333333334,90.38333333333333,85.51333333333334,73.99404761904762,88.345,2.713830830722188,83.52036706349206,5.917683865551503,78.94705026455027,8.242244999973403,0
2022-07-10,85.73214285714286,FRIJOL  ROJO DE SEDA NACIONAL,FRIJOL,2022,7,4.14,4.15,4.3133333333333335,39.684,87.6,117.67,89863.0,91069.0,1013.4,7,3,27,-0.4999999999999997,-0.8660254037844388,-0.12053668025532283,-0.992708874098054,86.08857142857143,90.93333333333334,86.55,78.75555555555556,88.48880952380952,2.522237261085858,85.03218253968254,4.514945017211172,80.29276455026455,7.95112133794618,0
